epoch,global_step,lr_start,lr_next,best_val_dice,best_epoch,bad_epochs,early_stop,epoch_compute_seconds,train/loss,train/ce,train/dice_loss,train/dice/background,train/dice/normal_myocardium,train/dice/edema,train/dice/scar,train/mean_dice,train/iou/background,train/iou/normal_myocardium,train/iou/edema,train/iou/scar,train/mean_iou,train/pixel_accuracy,train/seconds,train/samples_per_second,train/samples,train/gpu_peak_allocated_mb,train/gpu_peak_reserved_mb,train/grad_norm,train/amp_skipped_steps,train/optimizer_updates,train/amp_scale,val/loss,val/ce,val/dice_loss,val/dice/background,val/dice/normal_myocardium,val/dice/edema,val/dice/scar,val/mean_dice,val/iou/background,val/iou/normal_myocardium,val/iou/edema,val/iou/scar,val/mean_iou,val/pixel_accuracy,val/seconds,val/samples_per_second,val/samples,val/gpu_peak_allocated_mb,val/gpu_peak_reserved_mb,val/avg_pathology_dice,val/patient_dice/scar,val/defined_cases/scar,val/undefined_cases/scar,val/patient_dice/edema,val/defined_cases/edema,val/undefined_cases/edema,checkpoint_seconds,epoch_seconds
175,17325,0.00013741863049545995,0.0001364366782022371,0.5638474185530661,65,110,False,33.80614267300007,0.08389976402539265,0.04161902399514111,0.1261805041831256,0.993879333631199,0.8759455638257951,0.8752244943682177,0.7594219385530601,0.8368639989156911,0.987833136574182,0.7792732590488545,0.7781326051162604,0.6121516752176911,0.7231858464609352,0.9838707057242158,26.659625009000592,59.19063000575774,1578,3125.45458984375,3196.0,0.34215524326069185,0,99,1.0,0.2076894432155009,0.13503487491365618,0.280344011214784,0.9906659899819066,0.7721511068892416,0.7408731134342926,0.41055619191639914,0.6411934707466445,0.9815046160627717,0.6288649289188954,0.5884022661568591,0.2583017970364164,0.49185633070405704,0.9701249950428299,1.9683652740004618,200.16609986176152,394,1129.69140625,3196.0,0.5478044215754593,0.38484369705143934,61,0,0.7107651460994793,61,0,1.5118142749997787,35.324468647000685
176,17424,0.0001364366782022371,0.0001354539400240656,0.5638474185530661,65,111,False,33.51718936600082,0.08390902199974834,0.041627797233212284,0.1261902464735493,0.9938732638661826,0.8749781894596297,0.8755026044873978,0.7599264127876554,0.8368024022448943,0.987821144367239,0.7777433124068592,0.7785723719602746,0.6128075145088377,0.7230410662919905,0.9838520238608008,26.48627287600175,59.57803151041944,1578,3125.45458984375,3196.0,0.4096250376014998,0,99,1.0,0.20574500241557958,0.13391074133554692,0.2775792676180147,0.990670690389868,0.7761734739100494,0.7450797411829035,0.40744582891378084,0.642899681335578,0.981513843853924,0.6342185410785915,0.593726761479829,0.255844250896582,0.4945965178183342,0.9703909781983662,1.9325490610008274,203.87580732152566,394,1129.69140625,3196.0,0.5516625939808145,0.38575712018484315,61,0,0.7175680677767858,61,0,1.5109511039991048,35.03341715700117
177,17523,0.0001354539400240656,0.00013447040898642283,0.5638474185530661,65,112,False,33.39723077300005,0.0828213531179271,0.041548126352377264,0.12409458016676897,0.9938561282186907,0.874652271573059,0.8789149754489749,0.758839522156182,0.8374689230594052,0.9877872897631789,0.7772284507968796,0.7839860101609732,0.611395170650665,0.7242032105361726,0.9838797565648765,26.327977512999496,59.93624080014726,1578,3125.45458984375,3196.0,0.36821618465462114,0,99,1.0,0.2080529190713379,0.14130235607097597,0.27480348347104744,0.9906943188467472,0.7743981095806324,0.7362869354587812,0.40701343445656685,0.6392328264986601,0.981560232292322,0.6318512688615832,0.5826377491207503,0.2555033691183189,0.4899974623668841,0.9701620189066466,1.947746112000459,202.2850912511061,394,1129.69140625,3196.0,0.5470111671016042,0.38528020535414287,61,0,0.7087421288490657,61,0,1.5036709399992105,34.90703939500054
178,17622,0.00013447040898642283,0.00013348607799565674,0.5638474185530661,65,113,False,33.54392642899984,0.0827726698155941,0.04128646400151597,0.12425887680061265,0.9939434411007821,0.8770396881223567,0.8777874086848263,0.7614149815349778,0.8387473594473868,0.9879598043556425,0.7810068431144324,0.7821935126000554,0.6147458351131995,0.7259820636092291,0.9840553583452155,26.49271699900055,59.563539672413775,1578,3125.45458984375,3196.0,0.36079570997242977,0,99,1.0,0.20899571622083635,0.14301051040591323,0.27498091923706425,0.9906316026693602,0.7776931323130261,0.7280434996928631,0.4043930467670376,0.6367098929243089,0.981437109869072,0.6362503172257303,0.5723808161026448,0.2534415170024615,0.48735755011027887,0.969920511778236,1.9264004699998623,204.52652817304815,394,1129.69140625,3196.0,0.5384794825158382,0.3786988789777936,61,0,0.6982600860538828,61,0,1.5183379169993714,35.068051276000915
179,17721,0.00013348607799565674,0.00013250093983595748,0.5638474185530661,65,114,False,33.54505377900023,0.08464929898693233,0.041974383147837094,0.12732421530290247,0.9939103068675448,0.8747957451809764,0.8762668972391001,0.7540091937441188,0.8350239453880651,0.9878943335290615,0.7774550633224164,0.7797820452972329,0.6051482803551864,0.7207951296582786,0.983799807472374,26.41215124200062,59.745228078607376,1578,3125.45458984375,3196.0,0.4519719811099948,0,99,1.0,0.20726136454773433,0.13811387484751378,0.27640885213002336,0.990623615611535,0.7790972149857057,0.7365956638616176,0.3862321575518336,0.6339750121330523,0.9814214310271471,0.6381320646889866,0.5830244861380128,0.23933563886481968,0.486830729897273,0.9704379164022843,1.9603404379995482,200.98549841784717,394,1129.69140625,3196.0,0.5353896635708583,0.35915406706381403,61,0,0.7116252600779025,61,0,1.5169068479990528,35.06780896000055
180,17820,0.00013250093983595748,0.00013151498716622607,0.5638474185530661,65,115,False,33.76445621700077,0.08335556834936142,0.04125473353213835,0.1254564031807491,0.993969793619198,0.8775125398392933,0.8773147163898521,0.7604162375487135,0.838414497925953,0.9880118780876457,0.781757098394364,0.7814431427912966,0.6134448196102411,0.7255483535986338,0.9840670780235068,26.61333453900079,59.29358448816338,1578,3125.45458984375,3196.0,0.4349726038147705,0,99,1.0,0.20519711924385903,0.1362911870863837,0.2741030503045484,0.9906247094911078,0.7794264978139327,0.746733418931604,0.3920534371841956,0.6394044513099107,0.981423578331969,0.6385739952718676,0.5958296743977822,0.24382242933349685,0.49274203300104896,0.9707618364827887,1.9433083969997824,202.7470269815564,394,1129.69140625,3196.0,0.5447044255213278,0.37208728010037295,61,0,0.7173215709422828,61,0,1.451732505000109,35.221501447000264
181,17919,0.00013151498716622607,0.00013052821251683638,0.5638474185530661,65,116,False,33.78867454700048,0.08302418455122693,0.04191739633396098,0.12413097245687163,0.9939416371980266,0.8758952670997359,0.87684725506833,0.758919225452784,0.8372205825402833,0.9879562398644544,0.7791936475882176,0.7807016979882601,0.6114986558627991,0.7237980004797588,0.9839732432395635,26.73644573799902,59.020560005000085,1578,3125.45458984375,3196.0,0.49376419969279356,0,99,1.0,0.2109710445561385,0.14345039548305086,0.278491693251024,0.9905280057096529,0.7774618110689738,0.7338009339529729,0.3975304229525396,0.6362643893248288,0.981233765089232,0.6359407158878021,0.5795304653349974,0.24807361627731292,0.48784826583337076,0.969943748512849,1.9437338570005522,202.70264809195433,394,1129.69140625,3196.0,0.5340221589539028,0.36366401635658047,61,0,0.7043803015512252,61,0,1.53266809500019,35.32761374000074
182,18018,0.00013052821251683638,0.00012954060828628553,0.5638474185530661,65,117,False,33.73752583100031,0.08462659971191251,0.04245062117643078,0.12680257824739424,0.993878998735539,0.8754276648898003,0.8752988444380095,0.7545587025502409,0.835095070626017,0.9878324749075541,0.7784538509068114,0.7782501512596388,0.6058564976890689,0.7208534999518398,0.9837734672053232,26.691555330000483,59.11982199952121,1578,3125.45458984375,3196.0,0.47930236461788717,0,99,1.0,0.2110379492570906,0.14746260181598858,0.2746132994968879,0.9905795968847549,0.7791180744231792,0.7351862509450783,0.38239118937249167,0.6322318382469163,0.9813350253548034,0.6381600530739902,0.5812604832090218,0.23639287005623638,0.4852711354464161,0.970388964348033,1.9581026670002757,201.21518990809102,394,1129.69140625,3196.0,0.5326001018865417,0.3620486697411192,61,0,0.7031515340319642,61,0,1.58848394099914,35.33193283200126
183,18117,0.00012954060828628553,0.0001285521667377275,0.5638474185530661,65,118,False,33.63142405899998,0.08259270255216627,0.041346130488943235,0.12383927419989432,0.9939320905577975,0.8759741286108986,0.8777880830860963,0.760270256593124,0.838010822763373,0.9879373760255075,0.7793184755866395,0.7821945836219812,0.6132548328669125,0.7249226306918445,0.9839994287913895,26.53088462099913,59.477850910067914,1578,3125.45458984375,3196.0,0.42045846190115416,0,99,1.0,0.20217930446118873,0.13360126089626156,0.27075734590818434,0.9905070337684123,0.7764071446453056,0.7453900401745716,0.4130257892027433,0.6449409913408735,0.9811926054977388,0.6345306294063323,0.5941209332327381,0.2602599250779566,0.496303829239009,0.969950874444797,1.9584081759985565,201.1838006135297,394,1129.69140625,3196.0,0.55731552081804,0.3961931938260217,61,0,0.7184378478100584,61,0,1.4801000360002945,35.117559431999325
184,18216,0.0001285521667377275,0.0001275628799953855,0.5638474185530661,65,119,False,33.80447490699953,0.0811306161496727,0.040507869820933226,0.12175336180795433,0.9939857604942024,0.878671559132589,0.8796901677506406,0.7650891349751467,0.8411502872861254,0.9880434306600826,0.7835987451213552,0.7852204295881235,0.6195500879002703,0.7294564208699165,0.9842426798038458,26.62974802700046,59.25703834674037,1578,3125.45458984375,3196.0,0.3523990736164228,0,99,1.0,0.21053392542195198,0.14525062367698263,0.275817226183596,0.9904904613001105,0.7760259410583787,0.7339842604911267,0.3935360654671452,0.6345154223388835,0.9811600815339765,0.6340215590266788,0.5797591906526076,0.24497037064301225,0.4862503734407662,0.9700943225531409,1.9948966240008303,197.50396850630793,394,1129.69140625,3196.0,0.5412113837114328,0.37591569962121113,61,0,0.7065070678016546,61,0,1.523477708999053,35.33329717199922
185,18315,0.0001275628799953855,0.00012657274004083732,0.5638474185530661,65,120,False,33.77993630099991,0.08292759047450524,0.041423136521843755,0.12443204489459858,0.9939684120852809,0.876868637722186,0.8781669911618011,0.7616463980625068,0.8388940089821646,0.9880091480482809,0.780735599746601,0.782796534103819,0.6150475896955896,0.7261932411820032,0.9840925673568204,26.63791814600154,59.23886361355399,1578,3125.45458984375,3196.0,0.44148622091972467,0,99,1.0,0.2084170278861438,0.14114918189151637,0.27568487278398524,0.9905977043063292,0.7771078027297941,0.7402679298132411,0.3989292398076422,0.6387683241168924,0.9813705680405463,0.6354671364037554,0.5876391871991432,0.2491640280531471,0.4907567838853486,0.9703090299809645,1.9305000759995892,204.0921960575379,394,1129.69140625,3196.0,0.5455163386531352,0.3770187771426078,61,0,0.7140139001636625,61,0,1.4316310979993432,35.21748566600036
186,18414,0.00012657274004083732,0.00012558173870916842,0.5638474185530661,65,121,False,33.68575994300045,0.08329312822513556,0.04129126435676908,0.12529499232013566,0.9939409206442423,0.8759878442468405,0.8790154404889157,0.7606081245095105,0.838537136415089,0.9879548239659293,0.7793401875265958,0.7841458948125895,0.6136946187488116,0.7257269003626656,0.9840386104221126,26.613151450999794,59.293992404673226,1578,3125.45458984375,3196.0,0.4823742316226767,0,99,1.0,0.20496024040098723,0.1344116663342805,0.275508813370908,0.9906580517032488,0.7780865185171543,0.7451024634163206,0.4049973731460473,0.6427287850265073,0.9814890319132865,0.6367770961761647,0.5937556188410252,0.25391643018474547,0.4948163817339785,0.9704224252458756,1.9359939260011743,203.51303519521528,394,1129.69140625,3196.0,0.5521475941833712,0.3853918938616649,61,0,0.7189032945050775,61,0,1.442383132998657,35.13397189300122
187,18513,0.00012558173870916842,0.00012458986768498626,0.5638474185530661,65,122,False,33.563082399999985,0.08350392612327641,0.04147529086931426,0.1255325601732474,0.9939556154996358,0.8753982294168283,0.8784504780474734,0.7598378523527708,0.8378955199390242,0.9879838611626147,0.7784073014244707,0.7832471601594218,0.61269234333131,0.7247822683050674,0.984001594804539,26.412867597000513,59.7436077019975,1578,3125.45458984375,3196.0,0.4583752593307784,0,99,1.0,0.20855194958030876,0.1386333517162933,0.27847054593151593,0.990398561434747,0.7698407706374999,0.7409608969438574,0.40023108415129344,0.6370109172442169,0.9809797446824211,0.6258057918538326,0.5885130137302945,0.250180560571127,0.48816645538508463,0.9695253323782519,1.9570260430009512,201.3258849615669,394,1129.69140625,3196.0,0.5443926474577451,0.3785265009863593,61,0,0.7102587939291308,61,0,1.6734461409996584,35.242606940999394
188,18612,0.00012458986768498626,0.00012359711849829007,0.5638474185530661,65,123,False,33.67849377699895,0.08299487051099577,0.041514270215357814,0.12447547058000008,0.9939507232298352,0.8781786485769508,0.8768626417845272,0.7614931533782201,0.8388448145798995,0.9879741938892189,0.7828150600476327,0.7807260931804051,0.614847754338469,0.7261296358555023,0.9840775986588046,26.59823228499954,59.32725088989978,1578,3125.45458984375,3196.0,0.4787543870583929,0,99,1.0,0.2078368116907662,0.13839885864766116,0.2772747641287479,0.9905342577603129,0.7737238324912661,0.7369399017204518,0.4154304894565817,0.6420314078894331,0.9812460357125432,0.6309539832802429,0.5834559279675287,0.2621724617900242,0.49219412434593196,0.9696232364867544,1.9452971330010769,202.5397525735118,394,1129.69140625,3196.0,0.5491910283536786,0.3911375164878044,61,0,0.7072445402195527,61,0,1.5098414460007916,35.19374514300034
189,18711,0.00012359711849829007,0.00012260348252018965,0.5638474185530661,65,124,False,33.519559903999834,0.08297932855265525,0.041476360622543194,0.12448229635056433,0.9939324790306882,0.8757596073569965,0.8786585437365299,0.7576916485306926,0.837369933208073,0.9879381436278432,0.7789789560025969,0.7835780429133447,0.6099062665356414,0.7241544218171944,0.9839558377767545,26.422139476000666,59.72264287807971,1578,3125.45458984375,3196.0,0.484727621229008,0,99,1.0,0.20170538274921138,0.12980268691396954,0.2736080810049464,0.9905634520991375,0.7777949035296174,0.7382063359305072,0.40314593321652514,0.63971572422555,0.9813033361621671,0.6363865653774629,0.5850452074308806,0.2524626023144228,0.4912981250409221,0.9699951791521256,2.0180274190006458,195.24016189785672,394,1129.69140625,3196.0,0.5508821437228655,0.38583659923935465,61,0,0.7159276882063762,61,0,1.5260655759993824,35.05145578799966
190,18810,0.00012260348252018965,0.00012160895095846534,0.5638474185530661,65,125,False,33.52663336200021,0.0807657838717613,0.04077688650392156,0.12075468072495382,0.9939989408088177,0.878960282136272,0.8789505262549155,0.7646992939057071,0.8408700340989649,0.9880694773899996,0.7840581097440806,0.7840425840606391,0.619038983895259,0.7290465592333263,0.9842508023531567,26.475412949999736,59.602469769976366,1578,3125.45458984375,3196.0,0.3934774004449748,0,99,1.0,0.20700290262094004,0.13970680875221486,0.27429899769991184,0.9906366294259127,0.7774139409307331,0.7422465156859382,0.3936815809009816,0.637780679172551,0.9814469776751226,0.6358766609219842,0.5901367199079838,0.2450831517712391,0.49036551086706903,0.9703863308514435,1.945813841999552,202.48596833657982,394,1129.69140625,3196.0,0.5390065218881454,0.3697275831835012,61,0,0.7082854605927895,61,0,1.5515389249994769,35.08411034100027
191,18909,0.00012160895095846534,0.00012061351485296296,0.5638474185530661,65,126,False,33.54619498400098,0.08104774875257102,0.0406188498733917,0.12147664747121821,0.9939977791296986,0.8793568391390856,0.8772505925524984,0.7664461783398208,0.8410178700104683,0.9880671816706152,0.7846894264393093,0.7813413988317046,0.6213317691386165,0.72912086480321,0.9842525815782438,26.4988500620002,59.54975390659985,1578,3125.45458984375,3196.0,0.35476331548257306,0,99,1.0,0.20723685259141292,0.14426119965950246,0.2702125110450735,0.9907185006032072,0.7786489800667723,0.7489364491972377,0.38911718688169294,0.6389008720485676,0.9816077092419906,0.6375308714355858,0.5986398122754613,0.24155524145698068,0.49257530838934255,0.9705821390684486,1.9159011619995,205.6473516560782,394,1129.69140625,3196.0,0.5425915865129267,0.3680158416444216,61,0,0.7171673313814317,61,0,1.516723730999729,35.06881538400012
192,19008,0.00012061351485296296,0.0001196171650708153,0.5638474185530661,65,127,False,33.61373004400048,0.07932805464483789,0.03971825835161638,0.11893785084835024,0.9941115642941243,0.8809932529210069,0.8816317411929612,0.771367090547862,0.84466402822061,0.988292069981412,0.7872993216713963,0.7883197097648283,0.6278255161599275,0.734481515865384,0.9845808486068204,26.536873285000183,59.46442834664909,1578,3125.45458984375,3196.0,0.3344426161111003,0,99,1.0,0.20679011313140694,0.14189838326824497,0.2716818423894456,0.990606773744044,0.7774881640227124,0.744590649708812,0.3949736157381514,0.6390174764898919,0.981388370732787,0.6359759808797114,0.5931058658565085,0.2460854348633027,0.4917224271998409,0.9705452701161961,1.933962983001038,203.72675354344594,394,1129.69140625,3196.0,0.5415176957057732,0.3710684577447997,61,0,0.7119669336667469,61,0,1.3561685750009929,34.975222363000285
193,19107,0.0001196171650708153,0.00011861989230148186,0.5638474185530661,65,128,False,33.68524725899988,0.07880015293530487,0.039169848852888864,0.11843045661166895,0.9940806163597633,0.8818892859423072,0.8840510454710108,0.7730021168296795,0.8463141494143325,0.9882308985461329,0.7887316299312405,0.7921966698236156,0.6299946621198681,0.7369743206249081,0.9846631184276973,26.594242858000143,59.336150625747266,1578,3125.45458984375,3196.0,0.36860504806643785,0,99,1.0,0.20633592021646838,0.13698606556139623,0.2756857690472288,0.9906670004205731,0.7798483956465864,0.7515550128185902,0.39364072262314137,0.6416813770294393,0.9815065997380136,0.6391405730764464,0.6019928955903467,0.24505148267076718,0.49539498377918684,0.9707136589863579,1.8961974829999235,207.78426484179437,394,1129.69140625,3196.0,0.546405797467105,0.3699917938928468,61,0,0.7228198010413632,61,0,1.5670163310005591,35.25826143700033
