case,region,dice_M2,iou_M2,hd95_voxel_M2,precision_M2,recall_M2,official_dice_M2,official_hd95_voxel_M2,dice_M3,iou_M3,hd95_voxel_M3,precision_M3,recall_M3,official_dice_M3,official_hd95_voxel_M3,dice_diff (M3-M2),hd95_diff (M3-M2),official_dice_diff (M3-M2)
case0351,myocardial_ring,0.8770196287888904,0.780975029726516,1.0,0.8969410050983249,0.857963946703823,0.8770196287888904,1.0,0.8662300376816795,0.7640262720582417,1.0,0.8932371172171338,0.8408081511800052,0.8662300376816795,1.0,-0.010789591107210894,0.0,-0.010789591107210894
case0356,normal_myocardium,0.7952162232429153,0.6600489138253489,2.0,0.8076042950184826,0.7832024581768522,0.7952162232429153,2.0,0.7612846458424989,0.6145759340815456,3.1622776601683795,0.7855456691483567,0.7384772960054626,0.7612846458424989,3.1622776601683795,-0.03393157740041641,1.1622776601683795,-0.03393157740041641
case0356,edema,0.4347826086956521,0.2777777777777778,5.0990195135927845,0.8571428571428571,0.2912621359223301,0.4347826086956521,5.0990195135927845,0.1563786008230452,0.0848214285714285,35.67209935374455,0.5135135135135135,0.0922330097087378,0.1563786008230452,35.67209935374455,-0.2784040078726069,30.573079840151763,-0.2784040078726069
case0356,scar,0.4052098408104196,0.2540834845735027,8.774964387392123,0.360592401802962,0.4624277456647399,0.4052098408104196,8.774964387392123,0.3692398004109187,0.2264218862491,9.80813873726538,0.2864298724954462,0.5194054500412882,0.3692398004109187,9.80813873726538,-0.03597004039950091,1.0331743498732582,-0.03597004039950091
case0356,edema_inclusive,0.4227985524728588,0.2680688336520076,7.280109889280518,0.4140578854105138,0.4319162045594578,0.4227985524728588,7.280109889280518,0.34266632417159,0.2067575945443273,7.526552553667722,0.2938325991189427,0.4109673444239063,0.34266632417159,7.526552553667722,-0.08013222830126882,0.24644266438720397,-0.08013222830126882
case0356,myocardial_ring,0.8601817569841804,0.7546657217103709,1.0,0.86642256577163,0.8540302098649913,0.8601817569841804,1.0,0.8534539258094115,0.744369498113639,1.0,0.8372122926578373,0.8703381900815399,0.8534539258094115,1.0,-0.006727831174768939,0.0,-0.006727831174768939
case0361,normal_myocardium,0.8655723158828749,0.7630035197497067,1.0,0.8560772268538833,0.8752803947958726,0.8655723158828749,1.0,0.868995633187773,0.7683397683397684,1.0,0.8464483198638877,0.8927770300583221,0.868995633187773,1.0,0.003423317304898088,0.0,0.003423317304898088
case0361,edema,0.6924686192468619,0.5296,5.610894110794845,0.6402321083172147,0.7539863325740319,0.6924686192468619,5.610894110794845,0.706243602865916,0.5458860759493671,2.8284271247461903,0.6412639405204461,0.785876993166287,0.706243602865916,2.8284271247461903,0.01377498361905416,-2.782466986048655,0.01377498361905416
case0361,scar,0.3470394736842105,0.2099502487562189,8.774964387392123,0.5718157181571816,0.2491145218417945,0.3470394736842105,8.774964387392123,0.4025457438345266,0.2519920318725099,10.648877709140448,0.6170731707317073,0.2987012987012987,0.4025457438345266,10.648877709140448,0.05550627015031612,1.8739133217483257,0.05550627015031612
case0361,edema_inclusive,0.5985267034990792,0.4270696452036793,5.920275793944631,0.7336343115124153,0.505443234836703,0.5985267034990792,5.920275793944631,0.6526410026857654,0.4843853820598006,6.236477595784449,0.7689873417721519,0.5668740279937792,0.6526410026857654,6.236477595784449,0.0541142991866862,0.31620180183981805,0.0541142991866862
case0361,myocardial_ring,0.9034680014301036,0.823932181284643,1.0,0.9283614988978692,0.879874651810585,0.9034680014301036,1.0,0.9067930489731436,0.8294797687861272,1.0,0.9143362831858408,0.8993732590529248,0.9067930489731436,1.0,0.0033250475430399717,0.0,0.0033250475430399717
case0366,normal_myocardium,0.5156739811912225,0.3474128827877508,6.730441747687119,0.4354731965585705,0.6320845341018252,0.5156739811912225,6.730441747687119,0.5661870503597123,0.3948820873055695,5.0990195135927845,0.452558941920644,0.7560038424591738,0.5661870503597123,5.0990195135927845,0.050513069168489744,-1.6314222340943347,0.050513069168489744
case0366,edema,0.7938997821350763,0.6582369942196532,1.4142135623730951,0.7267650578380535,0.8746999519923188,0.7938997821350763,1.4142135623730951,0.7820039121930015,0.6420413990007138,1.4142135623730951,0.7144559173947578,0.8636581853096496,0.7820039121930015,1.4142135623730951,-0.01189586994207481,0.0,-0.01189586994207481
case0366,scar,0.4505784453014004,0.2908042965679853,4.58257569495584,0.6690777576853526,0.339657282741738,0.4505784453014004,4.58257569495584,0.414320193081255,0.2612886859462202,5.196152422706632,0.6044600938967136,0.3151774785801713,0.414320193081255,5.196152422706632,-0.03625825222014539,0.6135767277507922,-0.03625825222014539
case0366,edema_inclusive,0.7599033308815804,0.6127774953397729,3.154163777159931,0.8679788766202592,0.6757615398990843,0.7599033308815804,3.154163777159931,0.7567115846652043,0.6086372038312888,3.4641016151377544,0.8578872572240644,0.6768828256400673,0.7567115846652043,3.4641016151377544,-0.003191746216376079,0.30993783797782326,-0.003191746216376079
case0366,myocardial_ring,0.8613803960560112,0.7565128802212197,1.0,0.9156244495332042,0.8132040050062578,0.8613803960560112,1.0,0.8585768639196956,0.7521985815602837,1.0,0.8896158362690824,0.829630788485607,0.8585768639196956,1.0,-0.0028035321363156784,0.0,-0.0028035321363156784
case0371,normal_myocardium,0.6974370605579496,0.5354344419293052,3.741657386773941,0.8068748360010496,0.6141402037147993,0.6974370605579496,3.741657386773941,0.7243398519500608,0.5678156937467521,3.1622776601683795,0.8105835806132542,0.6546834431795486,0.7243398519500608,3.1622776601683795,0.02690279139211116,-0.5793797266055614,0.02690279139211116
case0371,edema,0.7396733909702209,0.586890243902439,3.605551275463989,0.8627450980392157,0.6473308112652375,0.7396733909702209,3.605551275463989,0.7172444844664565,0.5591435591435592,3.741657386773941,0.7721764420746485,0.669609079445145,0.7172444844664565,3.741657386773941,-0.02242890650376439,0.13610611130995176,-0.02242890650376439
case0371,scar,0.444324518798345,0.2856151711378353,13.080509310989228,0.3744693753790176,0.5462184873949579,0.444324518798345,13.080509310989228,0.4887567366660472,0.323413674372848,10.188185618303184,0.421474358974359,0.5816010614772225,0.4887567366660472,10.188185618303184,0.044432217867702184,-2.8923236926860447,0.044432217867702184
case0371,edema_inclusive,0.6872364496554562,0.5235036038859292,3.1622776601683795,0.6572890025575447,0.7200431034482758,0.6872364496554562,3.1622776601683795,0.7134276697546574,0.5545181199556892,2.449489742783178,0.676056338028169,0.7551724137931034,0.7134276697546574,2.449489742783178,0.026191220099201273,-0.7127879173852016,0.026191220099201273
case0371,myocardial_ring,0.8877622566204627,0.7981767044903502,1.0,0.9253429278165056,0.8531149580180367,0.8877622566204627,1.0,0.8925505987072163,0.8059515835805187,1.0,0.9128644196380188,0.8731211775681559,0.8925505987072163,1.0,0.004788342086753605,0.0,0.004788342086753605
case0376,normal_myocardium,0.5779085872576177,0.4063793523252982,4.242640687119285,0.5751206064782909,0.580723729993041,0.5779085872576177,4.242640687119285,0.6122237569060773,0.4411545160487684,4.0,0.6076079506511309,0.6169102296450939,0.6122237569060773,4.0,0.0343151696484596,-0.24264068711928477,0.0343151696484596
case0376,edema,0.539827036868457,0.3697007481296758,2.8284271247461903,0.5400728597449909,0.5395814376706096,0.539827036868457,2.8284271247461903,0.6439393939393939,0.4748603351955307,2.23606797749979,0.5990602975724354,0.6960873521383075,0.6439393939393939,2.23606797749979,0.10411235707093691,-0.5923591472464005,0.10411235707093691
case0376,scar,0.1444082519001086,0.0778232884727911,5.0,0.1440953412784398,0.1447225244831338,0.1444082519001086,5.0,0.2572062084257206,0.1475826972010178,4.236663934044182,0.2621468926553672,0.2524483133841131,0.2572062084257206,4.236663934044182,0.11279795652561203,-0.7633360659558184,0.11279795652561203
case0376,edema_inclusive,0.5313196335726665,0.3617666891436278,3.0,0.5309252845126176,0.5317145688800793,0.5313196335726665,3.0,0.5794258373205742,0.4078814415628157,2.449489742783178,0.5601295097132285,0.6000991080277502,0.5794258373205742,2.449489742783178,0.04810620374790764,-0.5505102572168221,0.04810620374790764
case0376,myocardial_ring,0.7490575649516047,0.5987945919530868,1.4142135623730951,0.7466991671744871,0.7514309076042518,0.7490575649516047,1.4142135623730951,0.7617328519855595,0.6151603498542274,1.4142135623730951,0.7476377952755906,0.776369582992641,0.7617328519855595,1.4142135623730951,0.012675287033954818,0.0,0.012675287033954818
